emp_no,first_name,last_name,gender,salary,to_date
40169,Remco,Isaac,M,74199,9999-01-01
40217,Padma,Shokrollahi,F,73014,9999-01-01
40225,Shakhar,Schieder,F,56016,9999-01-01
40226,Hyuncheol,Benantar,M,65346,9999-01-01
40245,Yucai,Bael,M,43076,9999-01-01
40389,Mong,Kobuchi,F,54860,9999-01-01
40641,Eishiro,Papadias,M,63394,9999-01-01
40685,Shawna,Bugrara,M,65968,9999-01-01
40714,Lijie,Covnot,M,81620,9999-01-01
40764,Shuky,Senzako,F,69996,9999-01-01
40829,Jianhui,Mitzlaff,M,58904,9999-01-01
40891,Jinya,Kaltofen,M,61702,9999-01-01
40977,Elvia,Sinicrope,F,85663,9999-01-01
41074,Leen,Siochi,M,95738,9999-01-01
41122,Guenter,Hoppenstand,M,82505,9999-01-01
41140,Tonny,Bail,M,74619,9999-01-01
41187,Jacqueline,Maquelin,M,41604,9999-01-01
41197,Vesna,Stille,M,61924,9999-01-01
41239,Malu,Rajaraman,F,70272,9999-01-01
41251,Arne,Glinert,F,94297,9999-01-01
41280,Felicidad,Czap,M,88826,9999-01-01
41298,Elvia,Cesareni,F,74563,9999-01-01
41404,Marco,Isaak,M,54030,9999-01-01
41554,Rajmohan,Halloran,M,64937,9999-01-01
41682,Alselm,Ecklund,M,88875,9999-01-01
41710,Weiru,Haldar,M,59888,9999-01-01
41759,Charmane,Lagarias,F,80164,9999-01-01
41772,Leon,Decaestecker,F,62906,9999-01-01
41857,Munehiko,Beznosov,M,51412,9999-01-01
41885,Val,Validov,F,68151,9999-01-01
42007,Tsz,Pokrovskii,M,56974,9999-01-01
42082,Gritta,Compeau,F,55819,9999-01-01
42371,Pragnesh,Mersereau,M,89143,9999-01-01
42434,Diederik,Lagarias,M,75431,9999-01-01
42444,Seongbin,Kobuchi,M,40000,9999-01-01
42606,Moti,Hartvigsen,M,78409,9999-01-01
42642,Bluma,Broder,M,102424,9999-01-01
42708,Hitomi,Petereit,M,49449,9999-01-01
42817,Mohd,Ulupinar,M,67706,9999-01-01
42839,Remzi,Cannard,F,63618,9999-01-01
42892,Faiza,Suppi,F,40000,9999-01-01
42936,Chuanti,Nitsche,F,97540,9999-01-01
43013,Mechthild,Petersohn,M,49759,9999-01-01
43014,Vitali,Olivero,F,85066,9999-01-01
43040,Ulises,Nittel,M,69716,9999-01-01
43078,Radhia,Wuwongse,F,77051,9999-01-01
43107,Tooru,Verspoor,F,64672,9999-01-01
43181,Hugh,Iisaka,F,62518,9999-01-01
43200,Geraldo,Plessier,M,52152,9999-01-01
43222,Lenore,Angelopoulos,M,95505,9999-01-01
43241,Adam,Kisuki,M,71985,9999-01-01
43249,Bedrich,Vitiello,M,90940,9999-01-01
43387,Fuqing,Syang,M,57988,9999-01-01
43445,Sudhanshu,Calkin,M,52065,9999-01-01
43487,Kristof,Ducloy,M,55035,9999-01-01
43605,Boalin,Rodite,M,91158,9999-01-01
43624,Tokuyasu,Pesch,M,116058,9999-01-01
43659,Aron,Pouyioutas,M,86197,9999-01-01
43678,Shawna,Bernick,F,73684,9999-01-01
43689,Almudena,Bugrara,M,56132,9999-01-01
43709,Mohua,Munck,F,98736,9999-01-01
43745,Temple,Thambidurai,M,94985,9999-01-01
43756,Minghong,Himler,M,66947,9999-01-01
44015,Yuguang,Limongiello,F,48015,9999-01-01
44042,Susuma,Ladret,M,64759,9999-01-01
44099,Shridhar,Gruenwald,M,47876,9999-01-01
44111,Sugwoo,Streit,F,49351,9999-01-01
44125,Douadi,Conia,F,70912,9999-01-01
44178,Jackson,Schmezko,F,90146,9999-01-01
44326,Dmitri,Verspoor,M,89279,9999-01-01
44459,Aluzio,Panienski,M,73162,9999-01-01
44465,Brigham,Teitelbaum,M,104822,9999-01-01
44484,Pasqua,Gelosh,F,40000,9999-01-01
44539,Kwangjo,Buchter,M,78872,9999-01-01
44607,Sachem,Valtorta,M,51383,9999-01-01
44682,Souichi,Boissier,M,82058,9999-01-01
44691,Munir,Montresor,M,73609,9999-01-01
44785,Phule,Kriebel,M,64670,9999-01-01
44856,Amabile,Seuren,M,75125,9999-01-01
44873,Eberhardt,Raczkowsky,F,47739,9999-01-01
44924,Divier,Azevdeo,F,76354,9999-01-01
44938,Valdiodio,Potthoff,M,51607,9999-01-01
45062,Aemilian,Hammerschmidt,F,65998,9999-01-01
45092,Francesca,Chandrasekhar,M,63645,9999-01-01
45138,Miomir,Karcich,M,75142,9999-01-01
45269,Arve,Avouris,M,83548,9999-01-01
45311,Zengping,Talmor,F,63339,9999-01-01
45313,DAIDA,Schusler,F,60624,9999-01-01
45377,Temple,Flasterstein,F,40977,9999-01-01
45390,Sedat,Alameldin,F,56817,9999-01-01
45432,Richard,Barreiro,F,64386,9999-01-01
45436,Gila,Limongiello,F,56671,9999-01-01
45488,Shigehiro,Shackel,F,79290,9999-01-01
45514,Jessie,Alpin,M,79268,9999-01-01
45534,Perla,Jullig,M,86547,9999-01-01
45546,Gopalakrishnan,Lanphier,F,102460,9999-01-01
45552,Aloys,Albarhamtoshy,F,69599,9999-01-01
45698,Sanjoy,Melichar,M,72382,9999-01-01
45803,Padma,Lanzelotte,M,94436,9999-01-01
45895,Sajjad,Vural,F,53341,9999-01-01
45915,Paddy,Gluchowski,F,41921,9999-01-01
45919,Aemilian,Denti,M,54551,9999-01-01
45923,Masato,Xiaoshan,M,62573,9999-01-01
45973,Mokhtar,Bernatsky,M,70974,9999-01-01
46028,Sakthirel,Emmerich,M,66926,9999-01-01
46059,Susumu,DuCasse,F,75362,9999-01-01
46124,Shunichi,Barinka,M,57654,9999-01-01
46250,Yefim,Decleir,F,69390,9999-01-01
46356,Sham,Przulj,F,79940,9999-01-01
46439,Ibibia,Junet,M,119124,9999-01-01
46484,Neelam,Rabehasaina,F,59795,9999-01-01
46567,Khatoun,Kirkerud,M,63043,9999-01-01
46574,Yuping,Sinitsyn,M,65251,9999-01-01
46587,Macha,Baaleh,M,80392,9999-01-01
46619,Taizo,Docker,M,65764,9999-01-01
46683,Ger,Wynblatt,M,72751,9999-01-01
46755,Jenwei,Frezza,F,66106,9999-01-01
46838,Yakichi,Marzano,M,68645,9999-01-01
46853,Aiichiro,Walston,M,64802,9999-01-01
46858,Lubomir,Gente,M,83213,9999-01-01
46864,Ferdinand,Sooriamurthi,F,82282,9999-01-01
47005,Eric,Selvestrel,M,71250,9999-01-01
47010,Goh,Nannarelli,M,55775,9999-01-01
47022,Mostafa,Terlouw,F,40000,9999-01-01
47056,Parto,Marciano,M,77089,9999-01-01
47061,Kinh,Servi,M,56823,9999-01-01
47116,Oscar,Rosar,F,76911,9999-01-01
47137,Valter,Marchegay,F,92421,9999-01-01
47265,Chikako,Birke,M,62511,9999-01-01
47286,Yinlin,Kamble,F,108923,9999-01-01
47288,Nishit,Ratnaker,M,92306,9999-01-01
47593,Christfried,Awdeh,F,40000,9999-01-01
47740,Tamiya,Linares,M,79333,9999-01-01
47763,Yagil,Basart,F,62616,9999-01-01
47764,Nadjib,Demri,M,49053,9999-01-01
47770,Conrado,Sridhar,M,73885,9999-01-01
47825,Yakichi,Chelton,M,70260,9999-01-01
47876,Shigeaki,Orlowska,F,65338,9999-01-01
47925,Angel,Kamble,F,74828,9999-01-01
47965,Kotesh,Remmers,M,54427,9999-01-01
47969,Tuval,Rosis,F,42692,9999-01-01
48044,Zhonghui,Luga,M,72915,9999-01-01
48071,Rafail,Dulay,M,78792,9999-01-01
48092,Shuichi,Furudate,F,90583,9999-01-01
48286,Roded,Ranum,F,58051,9999-01-01
48371,Valery,Krupka,F,60182,9999-01-01
48403,Hongzue,Krider,M,72175,9999-01-01
48534,Mountaz,Bultermann,M,96140,9999-01-01
48562,Tokuyasu,Cmelik,M,53051,9999-01-01
48577,Peternela,Piazza,M,64261,9999-01-01
48651,Vitaly,McClurg,M,55460,9999-01-01
48672,Mantis,Servi,M,76052,9999-01-01
48682,Karoline,Sessa,F,78996,9999-01-01
48696,Irena,Giarratana,F,76758,9999-01-01
48818,Monique,Welham,M,77932,9999-01-01
48834,Felicidad,Ferriere,F,68502,9999-01-01
48838,Gay,Meszaros,F,65816,9999-01-01
48862,Kersti,Farrag,M,60378,9999-01-01
48970,Kazuhito,Collette,M,83805,9999-01-01
48984,Ebru,Cronan,F,48500,9999-01-01
49003,Odoardo,Laventhal,M,82291,9999-01-01
49077,Kasturi,Siprelle,M,53224,9999-01-01
49115,Xinan,Engelmann,M,52039,9999-01-01
49128,Sarita,Kuzuoka,M,77351,9999-01-01
49194,Nigel,Plesums,M,58086,9999-01-01
49202,Zhaofang,Chiola,M,40000,9999-01-01
49227,Anestis,Clouatre,F,79096,9999-01-01
49262,Willard,Fairtlough,M,65055,9999-01-01
49294,Mads,Peltason,M,78948,9999-01-01
49310,Yechiam,Assaf,M,40000,9999-01-01
49315,Debaprosad,Gihr,M,79130,9999-01-01
49335,Gunilla,Breugel,F,87166,9999-01-01
49496,Jaewoo,Butner,M,77746,9999-01-01
49515,Feipei,Schmiedel,M,87450,9999-01-01
49524,Saniya,Brender,M,80839,9999-01-01
49599,Pradeep,Gente,M,81359,9999-01-01
49667,Sakthirel,Pashtan,F,82598,9999-01-01
49682,Toshimori,Murtha,M,56677,9999-01-01
49696,Sandeepan,Bondorf,M,60372,9999-01-01
49795,Marsha,Vitiello,M,54147,9999-01-01
49811,Toshiki,Kavanagh,M,79435,9999-01-01
49861,Rosalyn,Zykh,M,81990,9999-01-01
49920,Dekang,Babu,F,53888,9999-01-01
49930,Girolamo,Conte,M,73438,9999-01-01
50002,Dannz,Gecsel,M,83259,9999-01-01
50075,Shaz,Muntz,M,40000,9999-01-01
50083,Patricio,Waymire,F,75638,9999-01-01
50207,Feiyu,Huxford,F,87965,9999-01-01
50268,Danil,Borovoy,M,46856,9999-01-01
50274,Horward,Boudaillier,F,97022,9999-01-01
50285,Utz,Bernardeschi,M,81384,9999-01-01
50294,Arto,Cronan,M,67191,9999-01-01
50356,Guoxiang,Knightly,M,76936,9999-01-01
50369,Shmuel,Gils,F,91209,9999-01-01
50478,Leni,Benzmuller,F,98084,9999-01-01
50517,Weidon,Snedden,M,94684,9999-01-01
50522,Hongzhu,Babu,F,49791,9999-01-01
50588,Ghassan,Swan,M,82676,9999-01-01
50678,Udaiprakash,Chepyzhov,M,71576,9999-01-01
50694,Sadun,Middleton,F,83441,9999-01-01
50758,Mara,Isard,M,74807,9999-01-01
50838,Adil,Skogmar,F,45211,9999-01-01
50893,Tayeb,Garrabrants,M,65063,9999-01-01
50899,Pintsang,Gadepally,M,69445,9999-01-01
50906,Djenana,Ibel,M,50513,9999-01-01
50983,Hironobu,Grandbois,M,75039,9999-01-01
50995,Ugo,Bala,M,66888,9999-01-01
51062,Werner,Narlikar,F,99131,9999-01-01
51121,Debaprosad,Bierbaum,M,40745,9999-01-01
51126,Gully,Zirintsis,F,65520,9999-01-01
51150,Mona,Ferriere,M,73391,9999-01-01
51165,Kazuyasu,Anily,M,40000,9999-01-01
51175,Mark,Lorho,M,73379,9999-01-01
51294,Tetsushi,Pell,F,52607,9999-01-01
51307,Xiping,Parascandalo,M,101332,9999-01-01
51313,Alois,Francisci,M,46459,9999-01-01
51323,Yannis,Stanger,F,77063,9999-01-01
51331,Jackson,Pusterhofer,M,61438,9999-01-01
51400,KayLiang,Luca,M,90813,9999-01-01
51413,Changho,Willoner,M,41754,9999-01-01
51414,Mohammed,Improta,M,63972,9999-01-01
51431,Debaprosad,Merro,F,84864,9999-01-01
51507,Khalid,Gubsky,M,75929,9999-01-01
51520,Goh,Bierman,M,67629,9999-01-01
51590,Ung,Sudbeck,M,78223,9999-01-01
51616,Rafail,Rassart,M,48640,9999-01-01
51639,Abdelaziz,Czap,M,97345,9999-01-01
51651,Valdiodio,Kaiserswerth,M,62005,9999-01-01
51690,Xiping,Norsworthy,M,84420,9999-01-01
51791,Marjo,Kroft,F,49998,9999-01-01
51910,Rosli,Chenoweth,M,53432,9999-01-01
51994,Shigehito,Pluym,M,86798,9999-01-01
51995,Zhongwei,Roccetti,M,93409,9999-01-01
52113,Feixiong,Hiroyama,M,81095,9999-01-01
52271,Nikolaus,Schaft,M,71369,9999-01-01
52310,Yongmin,Flexer,M,90318,9999-01-01
52342,Niranjan,Karcich,F,73705,9999-01-01
52348,Junsik,Radwan,F,65055,9999-01-01
52356,Kazuhira,Swist,F,50250,9999-01-01
52420,Badri,Pramanik,F,58185,9999-01-01
52511,Zhanqiu,Luca,M,90236,9999-01-01
52539,Shigeu,Huttel,M,67249,9999-01-01
52593,Shridhar,Lichtman,M,68633,9999-01-01
52644,Geoffrey,Picci,M,53574,9999-01-01
52812,Jaber,Fujisawa,F,83882,9999-01-01
52830,Kitty,Peron,F,51210,9999-01-01
52867,Yishay,Lindenbaum,M,77395,9999-01-01
52951,Hauke,Solares,M,67342,9999-01-01
52962,Hein,Cappelli,M,63817,9999-01-01
53012,Yongdong,Muchinsky,F,74553,9999-01-01
53059,Sachin,Impagliazzo,F,54775,9999-01-01
53090,Kazuhisa,Furedi,M,61937,9999-01-01
53103,Nechama,Molenkamp,F,60801,9999-01-01
53134,Shahid,Fasbender,M,77478,9999-01-01
53204,Nirmal,Bernatsky,F,55342,9999-01-01
53243,Maren,Schach,F,76633,9999-01-01
53412,Dipayan,Rassart,M,62301,9999-01-01
53418,Hiroyasu,Alencar,M,90427,9999-01-01
53459,Salvador,Berstel,F,83238,9999-01-01
53464,Odoardo,Andreotta,M,95242,9999-01-01
53633,Masadi,Heinisuo,M,83824,9999-01-01
53661,Kaijung,Wixon,F,62691,9999-01-01
53663,Mamdouh,Segond,M,103397,9999-01-01
53679,Aleksandar,Litzkow,F,53006,9999-01-01
53751,Teruyuki,Jayawardene,M,84481,9999-01-01
53860,Nahid,Masamoto,M,89507,9999-01-01
53868,Jixiang,Angelov,F,50182,9999-01-01
53871,Xudong,Hebert,F,64694,9999-01-01
54044,Yuuichi,Muhling,F,60313,9999-01-01
54055,Mitsuyuki,Famili,M,58701,9999-01-01
54105,Hidefumi,Peck,F,83363,9999-01-01
54123,Kien,Bahk,F,53118,9999-01-01
54164,Sahrah,Penz,M,92968,9999-01-01
54420,Youngkon,Rajcani,F,66835,9999-01-01
54443,Gro,Grabner,M,50068,9999-01-01
54465,Torsten,Bresenham,M,90756,9999-01-01
54550,Rajmohan,Marciano,M,59391,9999-01-01
54655,Lenore,Kossowski,F,92838,9999-01-01
54746,Ramzi,Liesche,F,80072,9999-01-01
54929,Gilbert,Tramer,F,76711,9999-01-01
54932,Kamakshi,Munoz,F,61454,9999-01-01
55375,Houman,Caine,F,66472,9999-01-01
55511,Bernt,Marshall,M,45647,9999-01-01
55528,Indrajit,Swiler,F,51336,9999-01-01
55571,Arie,Pusterhofer,F,59224,9999-01-01
55592,Alexius,Karcich,M,68955,9999-01-01
55718,Jeane,McAffer,M,56448,9999-01-01
55907,Ghassan,Herbst,M,46416,9999-01-01
55933,Kristin,Kirkerud,M,69722,9999-01-01
56050,Jaroslava,Uhrik,M,50408,9999-01-01
56058,Christoper,Schapire,F,54817,9999-01-01
56106,Saeko,Chiola,M,57895,9999-01-01
56136,Ramya,Buchter,F,108990,9999-01-01
56143,Sakthirel,Bondorf,M,69862,9999-01-01
56227,Shen,Makrucki,F,52748,9999-01-01
56314,Bowen,Morrey,F,48899,9999-01-01
56382,Valery,Bardell,F,83122,9999-01-01
56406,Sachem,Schusler,F,54333,9999-01-01
56430,Tesuya,Klassen,F,55753,9999-01-01
56488,Tze,Cherinka,M,64424,9999-01-01
56581,Zhenbing,Cappello,F,84306,9999-01-01
56589,Martial,Goldhammer,F,84552,9999-01-01
56608,Denny,Trachtenberg,M,57092,9999-01-01
56678,Murthy,McAffer,M,68816,9999-01-01
56693,Vesna,Halloran,M,75602,9999-01-01
56701,KayLiang,Kobuchi,M,55597,9999-01-01
56726,Chuanti,Schmiedel,F,87032,9999-01-01
56763,Mahendra,Cangellaris,F,78593,9999-01-01
56862,Ymte,Thimonier,F,59713,9999-01-01
56887,Fabrizio,Itschner,M,53241,9999-01-01
56905,Insup,Genin,M,71558,9999-01-01
56925,Sverrir,Kilgore,F,74312,9999-01-01
56950,Saeed,Edelhoff,M,78446,9999-01-01
57000,Toshiko,Lortz,M,99120,9999-01-01
57040,Arup,Lagarias,M,79308,9999-01-01
57110,Gou,Stellhorn,M,75574,9999-01-01
57178,Oldrich,Rousseau,M,84334,9999-01-01
57262,Steve,Yavatkar,F,69222,9999-01-01
57338,Mostafa,Rouquie,M,65175,9999-01-01
57373,Mabry,Zhiwei,M,67731,9999-01-01
57450,Shridhar,Lagarias,M,81930,9999-01-01
57476,Badri,Staudhammer,M,79387,9999-01-01
57492,Parto,Miyakawa,M,40000,9999-01-01
57508,Muneo,Rousseau,M,51043,9999-01-01
57525,Herbert,Dechter,F,63116,9999-01-01
57596,Shigehito,Schahn,F,67634,9999-01-01
57629,Gretta,Vendrig,F,56198,9999-01-01
57768,Izaskun,Talmor,M,48811,9999-01-01
57821,Alejandra,Bolotov,M,95710,9999-01-01
57949,Oldrich,Pezzoli,M,70731,9999-01-01
57996,Zhonghua,Xiaoshan,M,100072,9999-01-01
58010,Gennady,Broder,M,53515,9999-01-01
58053,Zissis,Karunanithi,F,72883,9999-01-01
58080,Hideyuki,Birta,F,78715,9999-01-01
58096,Rosine,Usdin,M,108753,9999-01-01
58129,Chuanyi,Schnabel,F,44924,9999-01-01
58132,Zdislav,Kawashimo,M,90688,9999-01-01
58199,Yechiam,Karnin,F,52140,9999-01-01
58226,Ayonca,Gill,F,95796,9999-01-01
58231,Marjo,Pauthner,M,92035,9999-01-01
58396,Kenton,Billawala,M,70975,9999-01-01
58427,Guozhong,Frezza,F,57577,9999-01-01
58437,Maya,Rusterholz,M,57159,9999-01-01
58458,Turgut,Koshiba,F,47278,9999-01-01
58460,Mart,Wixon,F,64850,9999-01-01
58462,Ronnie,Paciorek,F,52453,9999-01-01
58509,Anneli,Laurillard,M,72792,9999-01-01
58516,Xianlong,Knightly,F,70580,9999-01-01
58567,Eric,Scallan,M,84035,9999-01-01
58590,Jayson,Roisin,F,60702,9999-01-01
58620,Toshimori,Rosenbaum,M,97587,9999-01-01
58665,Mabhin,Marquardt,M,58861,9999-01-01
58694,Kasidit,Kragelund,M,55884,9999-01-01
58790,Peternela,Zockler,F,58553,9999-01-01
58797,Xiaoheng,Breugel,M,64060,9999-01-01
58807,Murthy,Koshino,M,40000,9999-01-01
58825,JoAnna,Swist,F,83888,9999-01-01
58959,Younwoo,Gecseg,F,78003,9999-01-01
58981,Kazuhiko,Kushner,F,81795,9999-01-01
59018,Marsal,Liesche,M,55680,9999-01-01
59087,Shakhar,Erdmenger,F,69570,9999-01-01
59176,Teiji,Suessmith,F,75778,9999-01-01
59212,Koldo,Jeong,M,56722,9999-01-01
59242,Fun,Peak,M,65859,9999-01-01
59289,Yucel,Sridhar,M,87827,9999-01-01
59295,Subbu,Ducloy,F,40603,9999-01-01
59309,Dannz,Sury,M,65997,9999-01-01
59342,Babette,Colorni,F,49798,9999-01-01
59380,Zvonko,Berendt,F,89720,9999-01-01
59413,Huei,Albarhamtoshy,M,77080,9999-01-01
59434,Saddek,Smailagic,F,97328,9999-01-01
59470,Ziyad,Ghelli,M,55564,9999-01-01
59480,Giordano,Esteva,M,72835,9999-01-01
59510,Shuichi,Bouloucos,M,54031,9999-01-01
59560,Shuho,Roisin,F,59547,9999-01-01
59611,Wanqing,Fraisse,F,85607,9999-01-01
59707,Bezalel,Tyugu,F,48683,9999-01-01
59783,Volkmar,Raczkowsky,M,60047,9999-01-01
59793,Jayson,Tibblin,F,64160,9999-01-01
59927,Sedat,Salverda,M,84888,9999-01-01
59999,Piyush,Spataro,M,84744,9999-01-01
60124,Kagan,Sichman,M,60681,9999-01-01
60217,Limsoon,Doering,F,118375,9999-01-01
60255,Danae,Siochi,M,70562,9999-01-01
60259,Chrisa,dAstous,F,80043,9999-01-01
60303,Billur,Solares,M,57664,9999-01-01
60343,Munenori,Leppanen,F,65175,9999-01-01
60414,Xuejia,Vitiello,M,57314,9999-01-01
60453,Larisa,Gammage,F,64242,9999-01-01
60469,Angel,Kampfer,M,85944,9999-01-01
60518,Ziya,Biran,F,48127,9999-01-01
60521,Henk,Uhrik,M,64334,9999-01-01
60611,Feixiong,Baba,M,51424,9999-01-01
60717,Carrsten,Sadowsky,F,69310,9999-01-01
60753,Kazuyasu,Krybus,F,55561,9999-01-01
60767,Gianluca,Munos,M,74395,9999-01-01
60815,DAIDA,Oxman,M,61376,9999-01-01
60823,Kazuhiro,Parfitt,M,56004,9999-01-01
60904,Tomokazu,Gelosh,M,64065,9999-01-01
60944,Renee,Pepe,M,78585,9999-01-01
60965,Conrado,Loncour,M,79864,9999-01-01
60991,Ung,Murthy,F,76196,9999-01-01
61018,Marco,Zallocco,M,59388,9999-01-01
61124,Nechama,Waymire,F,96529,9999-01-01
61179,Berni,Kaltofen,F,76765,9999-01-01
61210,Itzchak,Rehfuss,M,47366,9999-01-01
61259,Shao,Puoti,M,46409,9999-01-01
61261,Ziya,Pocchiola,M,62895,9999-01-01
61264,Shuzo,Sethi,M,79270,9999-01-01
61273,Manohar,Hainaut,M,73673,9999-01-01
61315,Kwun,Kalloufi,F,78862,9999-01-01
61340,Lubomir,Waeselynck,M,57103,9999-01-01
61399,Unal,Chinen,M,65671,9999-01-01
61441,Yongqiao,Jayawardene,M,51463,9999-01-01
61486,Weiye,Bierman,F,63776,9999-01-01
61515,Mats,Curless,M,90646,9999-01-01
61588,Doohun,Byoun,M,65139,9999-01-01
61626,Mohit,Dulay,F,58800,9999-01-01
61634,Shigehito,Panwar,M,65862,9999-01-01
61667,Domenico,Hasenauer,F,77399,9999-01-01
61751,IEEE,Garrabrants,M,96278,9999-01-01
61776,Stafford,dAstous,M,64112,9999-01-01
61805,Faiza,Gurbaxani,F,64921,9999-01-01
61843,Guenter,Millington,M,69600,9999-01-01
62080,Toshimo,Birjandi,M,53225,9999-01-01
62098,Breannda,Sommer,M,59196,9999-01-01
62137,Rosalyn,Baalen,F,46741,9999-01-01
62174,Teunis,Denna,F,76864,9999-01-01
62298,Quingbo,Yetto,M,49961,9999-01-01
62472,Renee,Buescher,M,58284,9999-01-01
62476,Yahiko,Cooke,F,85320,9999-01-01
62629,Shigeaki,Ratnaker,F,78609,9999-01-01
62695,Guangming,Jenevein,F,96321,9999-01-01
62696,Paloma,Callaway,M,84196,9999-01-01
62774,Jeanna,Schlenzig,M,69335,9999-01-01
62900,Gio,Alencar,M,42772,9999-01-01
62906,Alselm,McFarlin,F,66882,9999-01-01
62909,Lenore,Rissland,M,57809,9999-01-01
63114,Danny,Cheshire,M,63059,9999-01-01
63257,Elvis,Trogemann,M,68034,9999-01-01
63307,Sugwoo,Herber,M,54723,9999-01-01
63329,Mart,Schaaf,M,60910,9999-01-01
63376,Kiyotoshi,Peir,M,52426,9999-01-01
63427,Takahito,Nooteboom,M,67050,9999-01-01
63438,Gilbert,Herbst,F,69910,9999-01-01
63497,Anneli,Griswold,F,60815,9999-01-01
63588,Pintsang,Curless,F,87462,9999-01-01
63688,Jouni,Spieker,F,53142,9999-01-01
63836,Hitofumi,Petersohn,M,93576,9999-01-01
63934,Uinam,Hedayat,F,51743,9999-01-01
64138,Yuqun,Fetvedt,F,83342,9999-01-01
64226,Margo,Mersereau,F,78875,9999-01-01
64290,Hirochika,Merro,M,78273,9999-01-01
64398,Nectarios,Perna,F,71024,9999-01-01
64519,Kerryn,Eickenmeyer,M,73584,9999-01-01
64526,Masoud,Uehara,F,68260,9999-01-01
64707,Brigham,Chachaty,F,51361,9999-01-01
64753,Shahid,Swan,F,40000,9999-01-01
64783,Willard,Ramsey,M,61534,9999-01-01
64796,Xiadong,Auria,M,66457,9999-01-01
64872,Dayanand,Thibadeau,M,40000,9999-01-01
65028,Yifei,Businaro,M,89389,9999-01-01
65097,Yinlin,Meszaros,M,79554,9999-01-01
65131,Shakhar,Akiyama,M,101208,9999-01-01
65136,Terresa,Undy,M,60130,9999-01-01
65173,Karlis,Binkley,F,75674,9999-01-01
65199,Ipke,Spataro,M,78239,9999-01-01
65215,Joydip,Garnham,M,57902,9999-01-01
65222,Wilmer,Zaumen,F,69503,9999-01-01
65392,Poorav,Aseltine,F,68719,9999-01-01
65394,Jacqueline,Lamma,M,80932,9999-01-01
65428,Herbert,Luby,M,82991,9999-01-01
65448,Menkae,Benzaken,M,80004,9999-01-01
65467,Jeane,Perng,M,63543,9999-01-01
65493,Zeydy,Cummings,M,57217,9999-01-01
65559,Feipei,Nishimukai,F,65401,9999-01-01
65657,Arno,Seiwald,M,74120,9999-01-01
65748,Masoud,Gimarc,M,46636,9999-01-01
65835,Arra,Beetstra,M,85629,9999-01-01
65894,Yakkov,Haraldson,F,99265,9999-01-01
65978,Fay,Chaudhuri,M,49877,9999-01-01
66062,Zita,Ranta,F,55543,9999-01-01
66198,Seongbin,Edelhoff,M,40000,9999-01-01
66225,Mayumi,Stifter,M,61054,9999-01-01
66254,Ghassan,Mahnke,F,69979,9999-01-01
66289,Taizo,Keohane,F,75519,9999-01-01
66356,Masato,Coorg,F,69641,9999-01-01
66445,Kazuyasu,Zykh,M,82921,9999-01-01
66455,Doohun,Puppo,M,70674,9999-01-01
66480,Subhrajyoti,Tempesti,M,49021,9999-01-01
66560,Leaf,Lammel,F,42133,9999-01-01
66716,Elgin,Kermarrec,M,57224,9999-01-01
66961,Lech,Albarhamtoshy,M,67854,9999-01-01
67146,Horward,Hertweck,F,84628,9999-01-01
67165,Chikako,Schapire,M,69164,9999-01-01
67301,Xuedong,Danlos,M,80777,9999-01-01
67367,Karlis,Birch,M,77782,9999-01-01
67402,Maya,Ruemmler,M,61864,9999-01-01
67506,Collette,Verhoeff,M,58501,9999-01-01
67553,Freyja,Hutter,F,66416,9999-01-01
67570,Odysseas,Baig,M,79607,9999-01-01
67609,Poornachandra,Berztiss,M,58305,9999-01-01
67660,Kwangjo,Pena,M,85785,9999-01-01
67779,Niclas,Welham,M,70776,9999-01-01
67807,Zissis,Ramalingam,F,53000,9999-01-01
67835,Behnaam,Luft,M,58660,9999-01-01
67845,Xuejun,Back,M,70932,9999-01-01
67862,Sven,Brizzi,M,75455,9999-01-01
67968,Christoper,Narahara,M,49587,9999-01-01
67999,Sorina,Herber,M,101561,9999-01-01
68028,Richara,Syang,M,72953,9999-01-01
68123,Shakhar,Rissland,M,80926,9999-01-01
68142,Aran,Nishimukai,F,73185,9999-01-01
68381,Stabislas,Hasham,F,57399,9999-01-01
68407,Jahangir,Peternell,M,80397,9999-01-01
68568,Iara,Raney,M,47903,9999-01-01
68603,Fabrizio,Rusterholz,M,76040,9999-01-01
68604,Kannan,Dymetman,M,71311,9999-01-01
68607,Xuejia,Zallocco,F,58750,9999-01-01
68839,Shuky,Famili,M,65014,9999-01-01
68880,Elvis,Assaf,M,88365,9999-01-01
68940,Froduald,Garrabrants,F,63903,9999-01-01
69019,Valdiodio,Rothenberg,M,66458,9999-01-01
69050,Nidapan,Anily,F,68511,9999-01-01
69445,Gift,Puppo,F,54958,9999-01-01
69578,Shim,Sewelson,F,94930,9999-01-01
69602,Naftaly,Litzkow,F,42211,9999-01-01
69625,Remmert,Taneja,F,85397,9999-01-01
69637,Tse,Basart,M,60389,9999-01-01
69665,Uzi,Fioravanti,M,94554,9999-01-01
69717,Boalin,Gecsei,F,64475,9999-01-01
69790,Werner,Leslie,M,47137,9999-01-01
69897,Stamatina,Kamber,M,69176,9999-01-01
69982,Sanjoy,Lindqvist,M,64773,9999-01-01
69993,Anwar,Silva,F,92674,9999-01-01
70059,Valeri,Tiemann,M,53435,9999-01-01
70132,Gal,Manders,M,95614,9999-01-01
70180,Renee,Cichocki,M,92488,9999-01-01
